"x","y"
-9.87855503801256,-74.6848655138243
-9.67974770221521,-72.224417075627
-9.48094036641785,-69.806513225484
-9.28213303062049,-67.4311539633951
-9.08332569482313,-65.0983392893606
-8.88451835902577,-62.8080692033803
-8.68571102322841,-60.5603437054542
-8.48690368743105,-58.3551627955823
-8.28809635163369,-56.1925264737647
-8.08928901583634,-54.0724347400013
-7.89048168003898,-51.9948875942921
-7.69167434424162,-49.9598850366372
-7.49286700844426,-47.9674270670365
-7.2940596726469,-46.01751368549
-7.09525233684954,-44.1101448919978
-6.89644500105218,-42.2453206865598
-6.69763766525483,-40.423041069176
-6.49883032945747,-38.6433060398465
-6.30002299366011,-36.9061155985712
-6.10121565786275,-35.2114697453501
-5.90240832206539,-33.5593684801833
-5.70360098626803,-31.9498118030707
-5.50479365047067,-30.3827997140123
-5.30598631467331,-28.8583322130082
-5.10717897887596,-27.3764093000583
-4.9083716430786,-25.9370309751626
-4.70956430728124,-24.5401972383212
-4.51075697148388,-23.185908089534
-4.31194963568652,-21.874163528801
-4.11314229988916,-20.6049635561223
-3.9143349640918,-19.3783081714978
-3.71552762829445,-18.1941973749275
-3.51672029249709,-17.0526311664115
-3.31791295669973,-15.9536095459497
-3.11910562090237,-14.8971325135421
-2.92029828510501,-13.8832000691887
-2.72149094930765,-12.9118122128896
-2.52268361351029,-11.9829689446448
-2.32387627771294,-11.0966702644541
-2.12506894191558,-10.2529161723177
-1.92626160611822,-9.45170666823557
-1.72745427032086,-8.69304175220763
-1.5286469345235,-7.97692142423393
-1.32983959872614,-7.30334568431446
-1.13103226292878,-6.67231453244922
-0.932224927131426,-6.08382796863822
-0.733417591334065,-5.53788599288145
-0.534610255536707,-5.03448860517891
-0.335802919739349,-4.57363580553061
-0.136995583941991,-4.15532759393654
0.0618117518553678,-3.7795639703967
0.260619087652728,-3.4463449349111
0.459426423450086,-3.15567048747973
0.658233759247445,-2.90754062810259
0.857041095044803,-2.70195535677969
1.05584843084216,-2.53891467351102
1.25465576663952,-2.41841857829658
1.45346310243688,-2.34046707113637
1.65227043823424,-2.3050601520304
1.8510777740316,-2.31219782097867
2.04988510982895,-2.36188007798116
2.24869244562631,-2.45410692303789
2.44749978142367,-2.58887835614885
2.64630711722103,-2.76619437731405
2.84511445301839,-2.98605498653348
3.04392178881575,-3.24846018380714
3.24272912461311,-3.55340996913503
3.44153646041047,-3.90090434251716
3.64034379620782,-4.29094330395352
3.83915113200518,-4.72352685344412
4.03795846780254,-5.19865499098894
4.2367658035999,-5.716327716588
4.43557313939726,-6.2765450302413
4.63438047519462,-6.87930693194883
4.83318781099198,-7.52461342171059
5.03199514678933,-8.21246449952658
5.23080248258669,-8.9428601653968
5.42960981838405,-9.71580041932126
5.62841715418141,-10.5312852613
5.82722448997877,-11.3893146913329
6.02603182577613,-12.28988870942
6.22483916157349,-13.2330073155614
6.42364649737085,-14.2186705097571
6.6224538331682,-15.2468782920069
6.82126116896556,-16.317630662311
7.02006850476292,-17.4309276206693
7.21887584056028,-18.5867691670819
7.41768317635764,-19.7851553015487
7.616490512155,-21.0260860240697
7.81529784795235,-22.309561334645
8.01410518374971,-23.6355812332745
8.21291251954707,-25.0041457199582
8.41171985534443,-26.4152547946962
8.61052719114179,-27.8689084574884
8.80933452693915,-29.3651067083348
9.00814186273651,-30.9038495472354
9.20694919853387,-32.4851369741903
9.40575653433122,-34.1089689891995
9.60456387012858,-35.7753455922628
9.80337120592594,-37.4842667833804
