"x","y"
-9.70410812646151,15.4699325212482
-9.50585147314188,15.1098625506088
-9.30759481982225,14.7497925799694
-9.10933816650262,14.3897226093301
-8.91108151318299,14.0296526386907
-8.71282485986335,13.6695826680513
-8.51456820654372,13.3095126974119
-8.31631155322409,12.9494427267725
-8.11805489990446,12.5893727561332
-7.91979824658483,12.2293027854938
-7.7215415932652,11.8692328148544
-7.52328493994557,11.509162844215
-7.32502828662594,11.1490928735757
-7.12677163330631,10.7890229029363
-6.92851497998668,10.4289529322969
-6.73025832666705,10.0688829616575
-6.53200167334742,9.70881299101816
-6.33374502002779,9.34874302037878
-6.13548836670816,8.98867304973941
-5.93723171338853,8.62860307910003
-5.7389750600689,8.26853310846065
-5.54071840674927,7.90846313782128
-5.34246175342964,7.5483931671819
-5.14420510011001,7.18832319654252
-4.94594844679038,6.82825322590315
-4.74769179347075,6.46818325526377
-4.54943514015112,6.10811328462439
-4.35117848683149,5.74804331398502
-4.15292183351186,5.38797334334564
-3.95466518019223,5.02790337270626
-3.75640852687259,4.66783340206689
-3.55815187355296,4.30776343142751
-3.35989522023333,3.94769346078813
-3.1616385669137,3.58762349014876
-2.96338191359407,3.22755351950938
-2.76512526027444,2.86748354887
-2.56686860695481,2.50741357823063
-2.36861195363518,2.14734360759125
-2.17035530031555,1.78727363695187
-1.97209864699592,1.4272036663125
-1.77384199367629,1.06713369567312
-1.57558534035666,0.707063725033744
-1.37732868703703,0.346993754394365
-1.1790720337174,-0.0130762162450115
-0.98081538039777,-0.373146186884388
-0.78255872707814,-0.733216157523764
-0.58430207375851,-1.09328612816314
-0.386045420438879,-1.45335609880252
-0.187788767119249,-1.81342606944189
0.0104678862003809,-2.17349604008127
0.208724539520011,-2.53356601072065
0.406981192839643,-2.89363598136003
0.605237846159273,-3.2537059519994
0.803494499478903,-3.61377592263878
1.00175115279853,-3.97384589327815
1.20000780611816,-4.33391586391753
1.39826445943779,-4.69398583455691
1.59652111275742,-5.05405580519628
1.79477776607705,-5.41412577583566
1.99303441939668,-5.77419574647504
2.19129107271632,-6.13426571711442
2.38954772603595,-6.49433568775379
2.58780437935558,-6.85440565839317
2.78606103267521,-7.21447562903254
2.98431768599484,-7.57454559967192
3.18257433931447,-7.9346155703113
3.3808309926341,-8.29468554095067
3.57908764595373,-8.65475551159005
3.77734429927336,-9.01482548222943
3.97560095259299,-9.37489545286881
4.17385760591262,-9.73496542350818
4.37211425923225,-10.0950353941476
4.57037091255188,-10.4551053647869
4.76862756587151,-10.8151753354263
4.96688421919114,-11.1752453060657
5.16514087251077,-11.5353152767051
5.3633975258304,-11.8953852473444
5.56165417915003,-12.2554552179838
5.75991083246966,-12.6155251886232
5.95816748578929,-12.9755951592626
6.15642413910892,-13.3356651299019
6.35468079242855,-13.6957351005413
6.55293744574818,-14.0558050711807
6.75119409906781,-14.4158750418201
6.94945075238745,-14.7759450124595
7.14770740570707,-15.1360149830988
7.34596405902671,-15.4960849537382
7.54422071234633,-15.8561549243776
7.74247736566597,-16.216224895017
7.94073401898559,-16.5762948656563
8.13899067230523,-16.9363648362957
8.33724732562485,-17.2964348069351
8.53550397894449,-17.6565047775745
8.73376063226412,-18.0165747482138
8.93201728558375,-18.3766447188532
9.13027393890338,-18.7367146894926
9.32853059222301,-19.096784660132
9.52678724554264,-19.4568546307714
9.72504389886227,-19.8169246014107
9.9233005521819,-20.1769945720501
