"x","y"
-1.95887511968613,-9.07564663519855
-1.91927313839433,-8.49180996533865
-1.87967115710254,-7.93297143728541
-1.84006917581075,-7.39902552258045
-1.80046719451896,-6.88979987909923
-1.76086521322717,-6.40505837664167
-1.72126323193537,-5.94450412252282
-1.68166125064358,-5.5077824871635
-1.64205926935179,-5.09448412968094
-1.60245728806,-4.70414802347944
-1.56285530676821,-4.336264481841
-1.52325332547641,-3.99027818351599
-1.48365134418462,-3.6655911983138
-1.44404936289283,-3.36156601269347
-1.40444738160104,-3.07752855535434
-1.36484540030925,-2.81277122282671
-1.32524341901745,-2.5665559050625
-1.28564143772566,-2.33811701102584
-1.24603945643387,-2.12666449428381
-1.20643747514208,-1.931386878597
-1.16683549385029,-1.75145428351021
-1.12723351255849,-1.5860214499431
-1.0876315312667,-1.43423076578079
-1.04802954997491,-1.29521529146457
-1.00842756868312,-1.16810178558251
-0.968825587391327,-1.05201373046012
-0.929223606099534,-0.946074357750989
-0.889621624807742,-0.849409674027455
-0.85001964351595,-0.761151486371229
-0.810417662224159,-0.680440427964056
-0.770815680932367,-0.606428983678361
-0.731213699640574,-0.538284515667898
-0.691611718348782,-0.475192288958397
-0.65200973705699,-0.416358497038214
-0.612407755765198,-0.361013287448977
-0.572805774473406,-0.308413787376236
-0.533203793181614,-0.257847129240112
-0.493601811889822,-0.208633476285944
-0.45399983059803,-0.160129048174936
-0.414397849306238,-0.11172914657481
-0.374795868014446,-0.0628711807504485
-0.335193886722654,-0.0130376931545477
-0.295591905430862,0.0382406149817367
-0.25598992413907,0.0913818580581411
-0.216387942847278,0.146749940514645
-0.176785961555486,0.204651531240822
-0.137183980263694,0.265333037985194
-0.0975819989719022,0.328977581764579
-0.0579800176801104,0.395701971273447
-0.0183780363883184,0.465553677293269
0.0212239449034737,0.538507807101867
0.0608259261952657,0.614464078882772
0.100427907487058,0.693243796134568
0.14002988877885,0.77458682208025
0.179631870070642,0.858148554076569
0.219233851362434,0.943496898023393
0.258835832654226,1.03010924277305
0.298437813946018,1.11736943453968
0.33803979523781,1.20456475130859
0.377641776529602,1.29088287724562
0.417243757821394,1.37540887710646
0.456845739113186,1.45712217064603
0.496447720404978,1.53489350702782
0.53604970169677,1.60748193923325
0.575651682988562,1.67353179847102
0.615253664280354,1.73156966858644
0.654855645572146,1.78000136047082
0.694457626863938,1.81710888647078
0.73405960815573,1.84104743479766
0.773661589447522,1.8498423439368
0.813263570739314,1.84138607705693
0.852865552031106,1.81343519641953
0.892467533322898,1.76360733778818
0.93206951461469,1.68937818483787
0.971671495906482,1.5880784435644
1.01127347719827,1.45689081669373
1.05087545849007,1.29284697809129
1.09047743978186,1.09282454717138
1.13007942107365,0.853544063306473
1.16968140236544,0.571565960236623
1.20928338365723,0.24328754047877
1.24888536494903,-0.135060050263885
1.28848734624082,-0.567414848692539
1.32808932753261,-1.05788709950343
1.3676913088244,-1.61076228097847
1.40729329011619,-2.23050413057595
1.44689527140799,-2.9217576705211
1.48649725269978,-3.68935223339683
1.52609923399157,-4.53830448773429
1.56570121528336,-5.47382146360359
1.60530319657515,-6.50130357820442
1.64490517786695,-7.62634766145668
1.68450715915874,-8.85474998159117
1.72410914045053,-10.1925092707402
1.76371112174232,-11.6458297505283
1.80331310303411,-13.2211241576627
1.84291508432591,-14.9250167695242
1.8825170656177,-16.7643464297577
1.92211904690949,-18.7461695738629
1.96172102820128,-20.8777632547849
