"x","y"
-1.93563276249915,-10.1007198540414
-1.89661136294969,-7.98611156363736
-1.85758996340023,-6.05690782014086
-1.81856856385077,-4.30111881887687
-1.7795471643013,-2.70727459616501
-1.74052576475184,-1.26441343077664
-1.70150436520238,0.0379297546079869
-1.66248296565292,1.20973499194255
-1.62346156610345,2.26050886635755
-1.58444016655399,3.19929611470317
-1.54541876700453,4.03469122409208
-1.50639736745507,4.77485003044236
-1.4673759679056,5.42750131702029
-1.42835456835614,5.99995841298325
-1.38933316880668,6.49913079192255
-1.35031176925721,6.9315356704063
-1.31129036970775,7.30330960652225
-1.27226897015829,7.62022009842067
-1.23324757060883,7.88767718285717
-1.19422617105936,8.11074503373558
-1.1552047715099,8.2941535606508
-1.11618337196044,8.44231000743164
-1.07716197241098,8.5593105506837
-1.03814057286151,8.64895189833221
-0.999119173312052,8.71474288816487
-0.960097773762589,8.75991608637474
-0.921076374213126,8.78743938610307
-0.882054974663664,8.80002760598216
-0.843033575114202,8.80015408867821
-0.804012175564739,8.79006229943418
-0.764990776015276,8.77177742461266
-0.725969376465814,8.74711797023869
-0.686947976916351,8.71770736054264
-0.647926577366889,8.68498553650307
-0.608905177817426,8.65022055438955
-0.569883778267963,8.61452018430557
-0.530862378718501,8.57884350873132
-0.491840979169038,8.54401252106663
-0.452819579619576,8.51072372417377
-0.413798180070113,8.4795597289203
-0.374776780520651,8.45100085272196
-0.335755380971188,8.42543671808549
-0.296733981421725,8.40317785115153
-0.257712581872263,8.38446728023742
-0.2186911823228,8.36949213438009
-0.179669782773338,8.3583952418789
-0.140648383223875,8.35128672883851
-0.101626983674412,8.34825561771172
-0.0626055841249498,8.34938142584233
-0.0235841845754874,8.35474576400799
0.0154372149739752,8.36444393496307
0.0544586145234378,8.3785965319815
0.0934800140729006,8.39736103739962
0.132501413622363,8.42094342115905
0.171522813171825,8.44960973934954
0.210544212721288,8.48369773275183
0.249565612270751,8.52362842538047
0.288587011820213,8.56991772302674
0.327608411369676,8.62318801180143
0.366629810919139,8.68417975667777
0.405651210468601,8.75376310003422
0.444672610018064,8.83294946019735
0.483694009567526,8.92290312998472
0.522715409116989,9.02495287524768
0.561736808666451,9.14060353341428
0.600758208215914,9.27154761203209
0.639779607765377,9.41967688731106
0.678801007314839,9.5870940026664
0.717822406864302,9.77612406726139
0.756843806413764,9.98932625455027
0.795865205963227,10.2295054008211
0.834886605512689,10.4997236037386
0.873908005062152,10.8033118208869
0.912929404611615,11.1438814683126
0.951950804161077,11.5253360190676
0.99097220371054,11.9518826017518
1.02999360326,12.4280435990559
1.06901500280946,12.9586682463045
1.10803640235893,13.548944229999
1.14705780190839,14.20440928636
1.18607920145785,14.9309627998706
1.22510060100732,15.7348774018192
1.26412200055678,16.6228105688421
1.30314340010624,17.6018162214666
1.3421647996557,18.6793563226537
1.38118619920517,19.8633124763411
1.42020759875463,21.1619975259859
1.45922899830409,22.5841671531077
1.49825039785355,24.1390314758312
1.53727179740302,25.8362666474289
1.57629319695248,27.6860264548646
1.61531459650194,29.6989539173357
1.6543359960514,31.8861928848161
1.69335739560087,34.2593996365992
1.73237879515033,36.8307544798408
1.77140019469979,39.6129733481019
1.81042159424925,42.6193193998914
1.84944299379872,45.8636146172092
1.88846439334818,49.3602514040887
1.92748579289764,53.1242041851404
