"x","y"
-9.9001764273271,-179.758476907084
-9.69931124460253,-173.004949223082
-9.49844606187797,-166.38059211919
-9.2975808791534,-159.885405595408
-9.09671569642884,-153.519389651736
-8.89585051370427,-147.282544288174
-8.69498533097971,-141.174869504721
-8.49412014825514,-135.196365301379
-8.29325496553058,-129.347031678147
-8.09238978280601,-123.626868635024
-7.89152460008145,-118.035876172011
-7.69065941735688,-112.574054289108
-7.48979423463232,-107.241402986316
-7.28892905190775,-102.037922263633
-7.08806386918319,-96.9636121210595
-6.88719868645862,-92.0184725585964
-6.68633350373406,-87.2025035762431
-6.48546832100949,-82.5157051739998
-6.28460313828493,-77.9580773518663
-6.08373795556036,-73.5296201098428
-5.8828727728358,-69.2303334479291
-5.68200759011123,-65.0602173661254
-5.48114240738667,-61.0192718644316
-5.2802772246621,-57.1074969428476
-5.07941204193754,-53.3248926013736
-4.87854685921297,-49.6714588400095
-4.67768167648841,-46.1471956587553
-4.47681649376384,-42.752103057611
-4.27595131103928,-39.4861810365766
-4.07508612831471,-36.3494295956521
-3.87422094559015,-33.3418487348375
-3.67335576286558,-30.4634384541328
-3.47249058014102,-27.714198753538
-3.27162539741645,-25.0941296330531
-3.07076021469189,-22.6032310926782
-2.86989503196732,-20.2415031324131
-2.66902984924276,-18.0089457522579
-2.46816466651819,-15.9055589522127
-2.26729948379363,-13.9313427322773
-2.06643430106906,-12.0862970924519
-1.8655691183445,-10.3704220327363
-1.66470393561993,-8.78371755313067
-1.46383875289537,-7.32618365363494
-1.2629735701708,-5.99782033424911
-1.06210838744624,-4.79862759497317
-0.861243204721672,-3.72860543580715
-0.660378021997108,-2.78775385675103
-0.459512839272543,-1.97607285780482
-0.258647656547978,-1.29356243896851
-0.0577824738234138,-0.74022260024211
0.143082708901153,-0.316053341625607
0.343947891625717,-0.0210546631190123
0.544813074350282,0.144773435277678
0.745678257074847,0.181430953564464
0.946543439799411,0.0889178917413453
1.14740862252398,-0.132765750191677
1.34827380524854,-0.483619972234608
1.54913898797311,-0.96364477438744
1.75000417069767,-1.57284015665018
1.95086935342224,-2.31120611902282
2.1517345361468,-3.17874266150536
2.35259971887137,-4.17544978409781
2.55346490159593,-5.30132748680018
2.7543300843205,-6.55637576961243
2.95519526704506,-7.9405946325346
3.15606044976963,-9.45398407556667
3.35692563249419,-11.0965440987086
3.55779081521876,-12.8682747019605
3.75865599794332,-14.7691758853223
3.95952118066789,-16.799247648794
4.16038636339245,-18.9584899923756
4.36125154611702,-21.2469029160671
4.56211672884158,-23.6644864198685
4.76298191156615,-26.2112405037798
4.96384709429071,-28.887165167801
5.16471227701528,-31.6922604119321
5.36557745973984,-34.6265262361731
5.56644264246441,-37.6899626405241
5.76730782518897,-40.8825696249849
5.96817300791354,-44.2043471895557
6.1690381906381,-47.6552953342363
6.36990337336266,-51.2354140590268
6.57076855608723,-54.9447033639273
6.7716337388118,-58.7831632489376
6.97249892153636,-62.7507937140579
7.17336410426093,-66.8475947592881
7.37422928698549,-71.0735663846281
7.57509446971006,-75.4287085900781
7.77595965243462,-79.913021375638
7.97682483515919,-84.5265047413077
8.17769001788375,-89.2691586870874
8.37855520060831,-94.140983212977
8.57942038333288,-99.1419783189765
8.78028556605744,-104.272144005086
8.98115074878201,-109.531480271305
9.18201593150658,-114.919987117634
9.38288111423114,-120.437664544074
9.58374629695571,-126.084512550623
9.78461147968027,-131.860531137281
9.98547666240484,-137.76572030405
