"x","y"
-9.86205670051277,337.893674133951
-9.66935480648482,324.599346150899
-9.47665291245688,311.570609746569
-9.28395101842894,298.807464920961
-9.091249124401,286.309911674077
-8.89854723037305,274.077950005914
-8.70584533634511,262.111579916475
-8.51314344231717,250.410801405758
-8.32044154828922,238.975614473764
-8.12773965426128,227.806019120492
-7.93503776023334,216.902015345943
-7.74233586620539,206.263603150116
-7.54963397217745,195.890782533013
-7.35693207814951,185.783553494631
-7.16423018412157,175.941916034973
-6.97152829009362,166.365870154037
-6.77882639606568,157.055415851823
-6.58612450203774,148.010553128333
-6.39342260800979,139.231281983565
-6.20072071398185,130.717602417519
-6.00801881995391,122.469514430196
-5.81531692592596,114.487018021596
-5.62261503189802,106.770113191718
-5.42991313787008,99.3187999405635
-5.23721124384214,92.1330782681311
-5.04450934981419,85.2129481744213
-4.85180745578625,78.5584096594341
-4.65910556175831,72.1694627231696
-4.46640366773036,66.0461073656277
-4.27370177370242,60.1883435868084
-4.08099987967448,54.5961713867118
-3.88829798564653,49.2695907653377
-3.69559609161859,44.2086017226863
-3.50289419759065,39.4132042587575
-3.31019230356271,34.8833983735513
-3.11749040953476,30.6191840670678
-2.92478851550682,26.6205613393068
-2.73208662147888,22.8875301902685
-2.53938472745093,19.4200906199528
-2.34668283342299,16.2182426283597
-2.15398093939505,13.2819862154893
-1.9612790453671,10.6113213813414
-1.76857715133916,8.2062481259162
-1.57587525731122,6.0667664492136
-1.38317336328328,4.19287635123362
-1.19047146925533,2.58457783197626
-0.997769575227391,1.24187089144152
-0.805067681199448,0.164755529629404
-0.612365787171505,-0.646768253460097
-0.419663893143561,-1.19270045782698
-0.226961999115618,-1.47304108347124
-0.0342601050876752,-1.48779013039288
0.158441788940268,-1.2369475985919
0.35114368296821,-0.720513488068297
0.543845576996153,0.061512201177923
0.736547471024096,1.10912946914676
0.929249365052039,2.42233831583822
1.12195125907998,4.0011387412523
1.31465315310792,5.845530745389
1.50735504713587,7.95551432824834
1.70005694116381,10.3310894898303
1.89275883519175,12.9722562301348
2.0854607292197,15.879014549162
2.27816262324764,19.0513644469118
2.47086451727558,22.4893059233842
2.66356641130353,26.1928389785793
2.85626830533147,30.1619636124969
3.04897019935941,34.3966798251372
3.24167209338735,38.8969876165001
3.4343739874153,43.6628869865856
3.62707588144324,48.6943779353938
3.81977777547118,53.9914604629246
4.01247966949913,59.554134569178
4.20518156352707,65.3824002541539
4.39788345755501,71.4762575178526
4.59058535158296,77.8357063602738
4.7832872456109,84.4607467814177
4.97598913963884,91.3513787812842
5.16869103366678,98.5076023598732
5.36139292769473,105.929417517185
5.55409482172267,113.616824253219
5.74679671575061,121.569822567976
5.93949860977856,129.788412461456
6.1322005038065,138.272593933658
6.32490239783444,147.022366984583
6.51760429186238,156.03773161423
6.71030618589033,165.3186878226
6.90300807991827,174.865235609693
7.09570997394621,184.677374975508
7.28841186797416,194.755105920046
7.4811137620021,205.098428443307
7.67381565603004,215.70734254529
7.86651755005798,226.581848225996
8.05921944408593,237.721945485424
8.25192133811387,249.127634323575
8.44462323214182,260.798914740449
8.63732512616976,272.735786736045
8.8300270201977,284.938250310364
9.02272891422565,297.406305463406
9.21543080825359,310.13995219517
