"x","y"
-9.90782051812857,-65.7164933234487
-9.7077426315765,-63.4312636650783
-9.50766474502443,-61.1875722263753
-9.30758685847236,-58.9854190073397
-9.10750897192029,-56.8248040079714
-8.90743108536822,-54.7057272282705
-8.70735319881615,-52.628188668237
-8.50727531226408,-50.5921883278708
-8.30719742571201,-48.597726207172
-8.10711953915994,-46.6448023061406
-7.90704165260787,-44.7334166247765
-7.7069637660558,-42.8635691630798
-7.50688587950373,-41.0352599210505
-7.30680799295166,-39.2484888986886
-7.10673010639959,-37.503256095994
-6.90665221984752,-35.7995615129668
-6.70657433329545,-34.1374051496069
-6.50649644674338,-32.5167870059145
-6.30641856019131,-30.9377070818894
-6.10634067363924,-29.4001653775316
-5.90626278708717,-27.9041618928413
-5.7061849005351,-26.4496966278183
-5.50610701398303,-25.0367695824626
-5.30602912743096,-23.6653807567744
-5.10595124087889,-22.3355301507535
-4.90587335432682,-21.0472177644
-4.70579546777475,-19.8004435977138
-4.50571758122268,-18.595207650695
-4.30563969467061,-17.4315099233436
-4.10556180811854,-16.3093504156596
-3.90548392156647,-15.2287291276429
-3.7054060350144,-14.1896460592936
-3.50532814846233,-13.1921012106116
-3.30525026191026,-12.2360945815971
-3.10517237535819,-11.3216261722499
-2.90509448880612,-10.44869598257
-2.70501660225405,-9.61730401255756
-2.50493871570198,-8.82745026221247
-2.30486082914991,-8.07913473153474
-2.10478294259784,-7.37235742052438
-1.90470505604577,-6.70711832918138
-1.7046271694937,-6.08341745750576
-1.50454928294163,-5.50125480549751
-1.30447139638956,-4.96063037315663
-1.10439350983749,-4.46154416048311
-0.904315623285418,-4.00399616747696
-0.704237736733349,-3.58798639413819
-0.504159850181278,-3.21351484046677
-0.304081963629208,-2.88058150646273
-0.104004077077137,-2.58918639212606
0.096073809474932,-2.33932949745676
0.296151696027003,-2.13101082245482
0.496229582579073,-1.96423036712026
0.696307469131142,-1.83898813145306
0.896385355683213,-1.75528411545323
1.09646324223528,-1.71311831912077
1.29654112878735,-1.71249074245568
1.49661901533942,-1.75340138545796
1.69669690189149,-1.83585024812761
1.89677478844356,-1.95983733046462
2.09685267499563,-2.12536263246901
2.2969305615477,-2.33242615414076
2.49700844809977,-2.58102789547988
2.69708633465184,-2.87116785648637
2.89716422120391,-3.20284603716023
3.09724210775598,-3.57606243750146
3.29731999430805,-3.99081705751006
3.49739788086012,-4.44710989718602
3.69747576741219,-4.94494095652936
3.89755365396426,-5.48431023554006
4.09763154051634,-6.06521773421814
4.2977094270684,-6.68766345256358
4.49778731362047,-7.35164739057638
4.69786520017255,-8.05716954825657
4.89794308672461,-8.80422992560411
5.09802097327669,-9.59282852261903
5.29809885982876,-10.4229653393013
5.49817674638082,-11.294640375651
5.6982546329329,-12.207853631668
5.89833251948497,-13.1626051073524
6.09841040603704,-14.1588948027041
6.29848829258911,-15.1967227177233
6.49856617914118,-16.2760888524098
6.69864406569325,-17.3969932067636
6.89872195224532,-18.5594357807849
7.09879983879739,-19.7634165744735
7.29887772534946,-21.0089355878294
7.49895561190153,-22.2959928208528
7.6990334984536,-23.6245882735435
7.89911138500567,-24.9947219459016
8.09918927155774,-26.406393837927
8.29926715810981,-27.8596039496198
8.49934504466188,-29.35435228098
8.69942293121395,-30.8906388320076
8.89950081776602,-32.4684636027025
9.09957870431809,-34.0878265930648
9.29965659087016,-35.7487278030944
9.49973447742223,-37.4511672327915
9.6998123639743,-39.1951448821559
9.89989025052637,-40.9806607511877
