"x","y"
-9.40941019915044,-283.417572662506
-9.21561461036103,-271.564267524038
-9.02181902157162,-259.964776469863
-8.8280234327822,-248.619099499982
-8.63422784399279,-237.527236614394
-8.44043225520337,-226.6891878131
-8.24663666641396,-216.104953096099
-8.05284107762455,-205.774532463391
-7.85904548883513,-195.697925914977
-7.66524990004572,-185.875133450856
-7.47145431125631,-176.306155071029
-7.27765872246689,-166.990990775495
-7.08386313367748,-157.929640564255
-6.89006754488807,-149.122104437308
-6.69627195609865,-140.568382394654
-6.50247636730924,-132.268474436294
-6.30868077851982,-124.222380562227
-6.11488518973041,-116.430100772454
-5.921089600941,-108.891635066974
-5.72729401215158,-101.606983445787
-5.53349842336217,-94.5761459088942
-5.33970283457276,-87.7991224562945
-5.14590724578334,-81.2759130879882
-4.95211165699393,-75.0065178039753
-4.75831606820451,-68.9909366042558
-4.5645204794151,-63.2291694888298
-4.37072489062569,-57.7212164576972
-4.17692930183627,-52.467077510858
-3.98313371304686,-47.4667526483121
-3.78933812425745,-42.7202418700598
-3.59554253546803,-38.2275451761008
-3.40174694667862,-33.9886625664352
-3.20795135788921,-30.0035940410631
-3.01415576909979,-26.2723395999844
-2.82036018031038,-22.794899243199
-2.62656459152096,-19.5712729707072
-2.43276900273155,-16.6014607825087
-2.23897341394214,-13.8854626786036
-2.04517782515272,-11.423278658992
-1.85138223636331,-9.21490872367372
-1.6575866475739,-7.26035287264891
-1.46379105878448,-5.5596111059175
-1.26999546999507,-4.11268342347951
-1.07619988120566,-2.91956982533494
-0.882404292416242,-1.98027031148378
-0.688608703626828,-1.29478488192604
-0.494813114837415,-0.863113536661709
-0.301017526048001,-0.685256275690796
-0.107221937258586,-0.761213099013299
0.0865736515308271,-1.09098400662922
0.28036924032024,-1.67456899853855
0.474164829109654,-2.5119680747413
0.667960417899067,-3.60318123523746
0.861756006688481,-4.94820848002704
1.05555159547789,-6.54704980911003
1.24934718426731,-8.39970522248645
1.44314277305672,-10.5061747201563
1.63693836184614,-12.8664583021195
1.83073395063555,-15.4805559683762
2.02452953942496,-18.3484677189262
2.21832512821438,-21.4701935537697
2.41212071700379,-24.8457334729066
2.6059163057932,-28.4750874763369
2.79971189458262,-32.3582555640607
2.99350748337203,-36.4952377360778
3.18730307216144,-40.8860339923884
3.38109866095086,-45.5306443329923
3.57489424974027,-50.4290687578897
3.76868983852969,-55.5813072670806
3.9624854273191,-60.9873598605648
4.15628101610851,-66.6472265383424
4.35007660489793,-72.5609073004135
4.54387219368734,-78.7284021467779
4.73766778247675,-85.1497110774358
4.93146337126617,-91.8248340923872
5.12525896005558,-98.7537711916319
5.319054548845,-105.93652237517
5.51285013763441,-113.373087643002
5.70664572642382,-121.063466995126
5.90044131521324,-129.007660431545
6.09423690400265,-137.205667952257
6.28803249279206,-145.657489557262
6.48182808158148,-154.36312524656
6.67562367037089,-163.322575020152
6.86941925916031,-172.535838878038
7.06321484794972,-182.002916820217
7.25701043673913,-191.723808846689
7.45080602552855,-201.698514957455
7.64460161431796,-211.927035152514
7.83839720310737,-222.409369431866
8.03219279189679,-233.145517795512
8.2259883806862,-244.135480243452
8.41978396947561,-255.379256775684
8.61357955826503,-266.876847392211
8.80737514705444,-278.62825209303
9.00117073584385,-290.633470878143
9.19496632463327,-302.89250374755
9.38876191342268,-315.40535070125
9.5825575022121,-328.172011739243
9.77635309100151,-341.19248686153
